,node_id,node_name,latitude,longitude,reeds_ba,voltage,load_participation_factor,bus_type,area,geometry,ReEDS_Region_UPDATE,nercr,transreg,subFERC,cendiv,st,interconnect,country,usda,aggreg,last_digits_node_id,id,FromBus,ToBus,Vn [kV],Length[km],Remarks,CKT,R [pu],X [pu],B [pu],Rate1[MVA],Rate2[MVA],Add [Y/N],Type,GeomCode,Conductor,Area,ReEDS_Region,Longitude,Latitude,last_digits_ToBus
0,10232006,INDRIV 4_232006,38.59,-75.23,p125,230.0,0.0,PQ,235_EI,"POINT(38.59,-75.23)",p125,PJM,PJM,PJM_East,SA,DE,eastern,USA,northeast,DE,232006,694,700043,232006,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232006
1,10232006,INDRIV 4_232006,38.59,-75.23,p125,230.0,0.0,PQ,235_EI,"POINT(38.59,-75.23)",p125,PJM,PJM,PJM_East,SA,DE,eastern,USA,northeast,DE,232006,695,700043,232006,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232006
2,10300045,7MORGAN_300045,37.49,-93.62,p55,345.0,0.0,PQ,330_EI,"POINT(37.49,-93.62)",p55,SPP,SPP,SPP_South,WNC,MO,eastern,USA,corn-belt,MO_SPP,300045,316,700019,300045,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,300045
3,10300045,7MORGAN_300045,37.49,-93.62,p55,345.0,0.0,PQ,330_EI,"POINT(37.49,-93.62)",p55,SPP,SPP,SPP_South,WNC,MO,eastern,USA,corn-belt,MO_SPP,300045,317,700019,300045,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,300045
4,10232005,VIENNA_232005,38.49,-75.82,p123,230.0,0.0,PQ,235_EI,"POINT(38.49,-75.82)",p123,PJM,PJM,PJM_East,SA,MD,eastern,USA,northeast,MD,232005,702,700045,232005,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232005
5,10232005,VIENNA_232005,38.49,-75.82,p123,230.0,0.0,PQ,235_EI,"POINT(38.49,-75.82)",p123,PJM,PJM,PJM_East,SA,MD,eastern,USA,northeast,MD,232005,703,700045,232005,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232005
6,10531469,SPERVIL7_531469,37.86,-99.76,p53,345.0,0.0,PQ,534_EI,"POINT(37.86,-99.76)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,531469,651,700039,531469,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,531469
7,10531469,SPERVIL7_531469,37.86,-99.76,p53,345.0,0.0,PQ,534_EI,"POINT(37.86,-99.76)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,531469,652,700039,531469,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,531469
8,10511456,O.K.U.-7_511456,34.13,-99.15,p60,345.0,0.0,PQ,520_EI,"POINT(34.13,-99.15)",p60,ERCOT,ERCOT,ERCOT,WSC,TX,texas,USA,southern-plains,TX_W_ERCOT,511456,280,700012,511456,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,511456
9,10511456,O.K.U.-7_511456,34.13,-99.15,p60,345.0,0.0,PQ,520_EI,"POINT(34.13,-99.15)",p60,ERCOT,ERCOT,ERCOT,WSC,TX,texas,USA,southern-plains,TX_W_ERCOT,511456,281,700012,511456,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,511456
10,10525832,TUCO_INT   7_525832,33.87,-101.84,p48,345.0,0.0,PQ,526_EI,"POINT(33.87,-101.84)",p48,SPP,SPP,SPP_South,WSC,TX,eastern,USA,southern-plains,TX_SPP_N,525832,284,700013,525832,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,525832
11,10525832,TUCO_INT   7_525832,33.87,-101.84,p48,345.0,0.0,PQ,526_EI,"POINT(33.87,-101.84)",p48,SPP,SPP,SPP_South,WSC,TX,eastern,USA,southern-plains,TX_SPP_N,525832,285,700013,525832,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,525832
12,10523853,FINNEY     7_523853,37.92,-100.98,p52,345.0,0.0,PQ,526_EI,"POINT(37.92,-100.98)",p52,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,523853,324,700021,523853,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,523853
13,10523853,FINNEY     7_523853,37.92,-100.98,p52,345.0,0.0,PQ,526_EI,"POINT(37.92,-100.98)",p52,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,523853,325,700021,523853,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,523853
14,10601014,AS KING3_601014,45.03,-92.78,p43,345.0,0.0,PQ,600_EI,"POINT(45.03,-92.78)",p43,MISO,MISO,MISO_North,WNC,MN,eastern,USA,lake-states,MN,601014,724,700050,601014,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,601014
15,10601014,AS KING3_601014,45.03,-92.78,p43,345.0,0.0,PQ,600_EI,"POINT(45.03,-92.78)",p43,MISO,MISO,MISO_North,WNC,MN,eastern,USA,lake-states,MN,601014,725,700050,601014,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,601014
16,10304451,6GREENVILE T_304451,35.63,-77.37,p98,230.0,0.020987017,PQ,340_EI,"POINT(35.63,-77.37)",p98,SERC,SERTP,Southeast,SA,NC,eastern,USA,appalachia,NC,304451,49,700003,304451,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,304451
17,10304451,6GREENVILE T_304451,35.63,-77.37,p98,230.0,0.020987017,PQ,340_EI,"POINT(35.63,-77.37)",p98,SERC,SERTP,Southeast,SA,NC,eastern,USA,appalachia,NC,304451,50,700003,304451,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,304451
18,10243208,05JEFRSO_243208,38.74,-85.44,p107,765.0,0.0,PQ,205_EI,"POINT(38.74,-85.44)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243208,514,700036,243208,765500,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243208
19,10243208,05JEFRSO_243208,38.74,-85.44,p107,765.0,0.0,PQ,205_EI,"POINT(38.74,-85.44)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243208,515,700036,243208,765500,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243208
20,10652529,WATERTN3_652529,44.88,-97.04,p38,345.0,0.0,PQ,652_EI,"POINT(44.88,-97.04)",p38,SPP,SPP,SPP_North,WNC,SD,eastern,USA,northern-plains,SD_SPP,652529,728,700051,652529,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,652529
21,10652529,WATERTN3_652529,44.88,-97.04,p38,345.0,0.0,PQ,652_EI,"POINT(44.88,-97.04)",p38,SPP,SPP,SPP_North,WNC,SD,eastern,USA,northern-plains,SD_SPP,652529,729,700051,652529,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,652529
22,10532793,NEOSHO 7_532793,37.3,-95.11,p53,345.0,0.0,PQ,536_EI,"POINT(37.3,-95.11)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532793,494,700035,532793,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532793
23,10532793,NEOSHO 7_532793,37.3,-95.11,p53,345.0,0.0,PQ,536_EI,"POINT(37.3,-95.11)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532793,495,700035,532793,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532793
24,10636400,HILLS  3_636400,41.57,-91.54,p70,345.0,0.0,PQ,635_EI,"POINT(41.57,-91.54)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,636400,356,700028,636400,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,636400
25,10636400,HILLS  3_636400,41.57,-91.54,p70,345.0,0.0,PQ,635_EI,"POINT(41.57,-91.54)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,636400,357,700028,636400,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,636400
26,10694003,ARPIN B1_694003,44.57,-90.03,p76,345.0,0.0,PQ,694_EI,"POINT(44.57,-90.03)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,694003,720,700049,694003,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,694003
27,10694003,ARPIN B1_694003,44.57,-90.03,p76,345.0,0.0,PQ,694_EI,"POINT(44.57,-90.03)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,694003,721,700049,694003,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,694003
28,10313761,6BATNA_313761,38.13,-78.22,p99,230.0,0.0,PQ,345_EI,"POINT(38.13,-78.22)",p99,PJM,PJM,PJM_East,SA,VA,eastern,USA,appalachia,VA,313761,164,700006,313761,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,313761
29,10313761,6BATNA_313761,38.13,-78.22,p99,230.0,0.0,PQ,345_EI,"POINT(38.13,-78.22)",p99,PJM,PJM,PJM_East,SA,VA,eastern,USA,appalachia,VA,313761,165,700006,313761,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,313761
30,10324102,7BROWN NORTH_324102,37.79,-84.71,p109,345.0,0.0,PQ,363_EI,"POINT(37.79,-84.71)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324102,411,700032,324102,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324102
31,10324102,7BROWN NORTH_324102,37.79,-84.71,p109,345.0,0.0,PQ,363_EI,"POINT(37.79,-84.71)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324102,412,700032,324102,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324102
32,10515375,WWRDEHV7_515375,36.31,-99.37,p50,345.0,0.0,PQ,524_EI,"POINT(36.31,-99.37)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515375,297,700015,515375,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515375
33,10515375,WWRDEHV7_515375,36.31,-99.37,p50,345.0,0.0,PQ,524_EI,"POINT(36.31,-99.37)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515375,298,700015,515375,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515375
34,10532796,WICHITA7_532796,37.79,-97.52,p53,345.0,0.0,PQ,536_EI,"POINT(37.79,-97.52)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532796,328,700022,532796,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532796
35,10532796,WICHITA7_532796,37.79,-97.52,p53,345.0,0.0,PQ,536_EI,"POINT(37.79,-97.52)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532796,329,700022,532796,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532796
36,10532774,SWISVAL7_532774,38.84,-95.59,p53,345.0,0.0,PQ,536_EI,"POINT(38.84,-95.59)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532774,331,700023,532774,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532774
37,10532774,SWISVAL7_532774,38.84,-95.59,p53,345.0,0.0,PQ,536_EI,"POINT(38.84,-95.59)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532774,332,700023,532774,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532774
38,10243209,05ROCKPT_243209,37.93,-87.03,p107,765.0,0.0,PQ,205_EI,"POINT(37.93,-87.03)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243209,253,700007,243209,765500,0.0,New 765/500 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243209
39,10243209,05ROCKPT_243209,37.93,-87.03,p107,765.0,0.0,PQ,205_EI,"POINT(37.93,-87.03)",p107,MISO,MISO,MISO_Central,ENC,IN,eastern,USA,corn-belt,IN,243209,254,700007,243209,765500,0.0,New 765/500 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,243209
40,10532773,SUMMIT 7_532773,38.73,-97.54,p53,345.0,0.0,PQ,536_EI,"POINT(38.73,-97.54)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532773,646,700038,532773,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532773
41,10532773,SUMMIT 7_532773,38.73,-97.54,p53,345.0,0.0,PQ,536_EI,"POINT(38.73,-97.54)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,532773,647,700038,532773,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,532773
42,10699359,N APPLETON_699359,44.37,-88.35,p76,345.0,0.0,PQ,295_EI,"POINT(44.37,-88.35)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,699359,716,700048,699359,500345,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,699359
43,10699359,N APPLETON_699359,44.37,-88.35,p76,345.0,0.0,PQ,295_EI,"POINT(44.37,-88.35)",p76,MISO,MISO,MISO_North,ENC,WI,eastern,USA,lake-states,WI,699359,717,700048,699359,500345,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,699359
44,10232013,SILVER RUN_232013,39.12,-75.52,p125,230.0,0.0,PQ,225_EI,"POINT(39.12,-75.52)",p125,PJM,PJM,PJM_East,SA,DE,eastern,USA,northeast,DE,232013,686,700041,232013,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232013
45,10232013,SILVER RUN_232013,39.12,-75.52,p125,230.0,0.0,PQ,225_EI,"POINT(39.12,-75.52)",p125,PJM,PJM,PJM_East,SA,DE,eastern,USA,northeast,DE,232013,687,700041,232013,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232013
46,10530583,POSTROCK7_530583,38.93,-99.36,p53,345.0,0.0,PQ,531_EI,"POINT(38.93,-99.36)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,530583,643,700037,530583,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,530583
47,10530583,POSTROCK7_530583,38.93,-99.36,p53,345.0,0.0,PQ,531_EI,"POINT(38.93,-99.36)",p53,SPP,SPP,SPP_South,WNC,KS,eastern,USA,northern-plains,KS,530583,644,700037,530583,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,530583
48,10270828,NELSON   ; B_270828,41.76,-89.61,p80,345.0,0.0,PQ,222_EI,"POINT(41.76,-89.61)",p80,PJM,PJM,PJM_West,ENC,IL,eastern,USA,corn-belt,IL_PJM,270828,360,700029,270828,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,270828
49,10270828,NELSON   ; B_270828,41.76,-89.61,p80,345.0,0.0,PQ,222_EI,"POINT(41.76,-89.61)",p80,PJM,PJM,PJM_West,ENC,IL,eastern,USA,corn-belt,IL_PJM,270828,361,700029,270828,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,270828
50,10514901,CIMARON7_514901,35.51,-97.79,p50,345.0,0.0,PQ,524_EI,"POINT(35.51,-97.79)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,514901,293,700014,514901,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,514901
51,10514901,CIMARON7_514901,35.51,-97.79,p50,345.0,0.0,PQ,524_EI,"POINT(35.51,-97.79)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,514901,294,700014,514901,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,514901
52,10135250,DUNKIRK_135250,42.49,-79.35,p127,230.0,0.0,PQ,102_EI,"POINT(42.49,-79.35)",p127,NPCC_NY,NYISO,NYISO_UP,MA,NY,eastern,USA,northeast,NY_UP,135250,83,700004,135250,345230,0.0,New 345/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2400.0,Y,2TF,,,,,,,135250
53,10135250,DUNKIRK_135250,42.49,-79.35,p127,230.0,0.0,PQ,102_EI,"POINT(42.49,-79.35)",p127,NPCC_NY,NYISO,NYISO_UP,MA,NY,eastern,USA,northeast,NY_UP,135250,84,700004,135250,345230,0.0,New 345/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2400.0,Y,2TF,,,,,,,135250
54,10541201,SIBLEY 7_541201,39.18,-94.18,p54,345.0,0.0,PQ,541_EI,"POINT(39.18,-94.18)",p54,SPP,SPP,SPP_South,WNC,MO,eastern,USA,corn-belt,MO_SPP,541201,335,700024,541201,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,541201
55,10541201,SIBLEY 7_541201,39.18,-94.18,p54,345.0,0.0,PQ,541_EI,"POINT(39.18,-94.18)",p54,SPP,SPP,SPP_South,WNC,MO,eastern,USA,corn-belt,MO_SPP,541201,336,700024,541201,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,541201
56,10515136,SUNNYSD7_515136,34.19,-97.24,p50,345.0,0.0,PQ,524_EI,"POINT(34.19,-97.24)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515136,272,700010,515136,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515136
57,10515136,SUNNYSD7_515136,34.19,-97.24,p50,345.0,0.0,PQ,524_EI,"POINT(34.19,-97.24)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,515136,273,700010,515136,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,515136
58,10523097,HITCHLAND  7_523097,36.5,-101.39,p48,345.0,0.0,PQ,526_EI,"POINT(36.5,-101.39)",p48,SPP,SPP,SPP_South,WSC,TX,eastern,USA,southern-plains,TX_SPP_N,523097,320,700020,523097,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,523097
59,10523097,HITCHLAND  7_523097,36.5,-101.39,p48,345.0,0.0,PQ,526_EI,"POINT(36.5,-101.39)",p48,SPP,SPP,SPP_South,WSC,TX,eastern,USA,southern-plains,TX_SPP_N,523097,321,700020,523097,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,523097
60,10344974,7LUTESVIL_344974,37.26,-89.84,p72,345.0,0.0,PQ,356_EI,"POINT(37.26,-89.84)",p72,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,344974,302,700016,344974,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,344974
61,10344974,7LUTESVIL_344974,37.26,-89.84,p72,345.0,0.0,PQ,356_EI,"POINT(37.26,-89.84)",p72,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,344974,303,700016,344974,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,344974
62,10345230,7MONTGMRY_345230,38.92,-91.46,p72,345.0,0.0,PQ,356_EI,"POINT(38.92,-91.46)",p72,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,345230,339,700034,345230,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,345230
63,10345230,7MONTGMRY_345230,38.92,-91.46,p72,345.0,0.0,PQ,356_EI,"POINT(38.92,-91.46)",p72,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,345230,340,700034,345230,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,345230
64,10232000,STEELE_232000,38.9,-75.81,p123,230.0,0.0,PQ,235_EI,"POINT(38.9,-75.81)",p123,PJM,PJM,PJM_East,SA,MD,eastern,USA,northeast,MD,232000,706,700046,232000,500230,0.0,New 500/230 kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232000
65,10232000,STEELE_232000,38.9,-75.81,p123,230.0,0.0,PQ,235_EI,"POINT(38.9,-75.81)",p123,PJM,PJM,PJM_East,SA,MD,eastern,USA,northeast,MD,232000,707,700046,232000,500230,0.0,New 500/230 kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,232000
66,10635680,BONDURANT3_635680,41.67,-93.5,p70,345.0,0.0,PQ,635_EI,"POINT(41.67,-93.5)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,635680,352,700027,635680,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,635680
67,10635680,BONDURANT3_635680,41.67,-93.5,p70,345.0,0.0,PQ,635_EI,"POINT(41.67,-93.5)",p70,MISO,MISO,MISO_North,WNC,IA,eastern,USA,corn-belt,IA,635680,353,700027,635680,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,635680
68,10324106,7HARDIN CO_324106,37.66855,-85.90213,p109,345.0,0.0,PQ,363_EI,"POINT(37.66855,-85.90213)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324106,415,700033,324106,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324106
69,10324106,7HARDIN CO_324106,37.66855,-85.90213,p109,345.0,0.0,PQ,363_EI,"POINT(37.66855,-85.90213)",p109,PJM,PJM,PJM_East,ESC,KY,eastern,USA,appalachia,KY_PJM,324106,416,700033,324106,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,324106
70,10640227,HOSKINS4_640227,42.08,-97.35,p40,230.0,0.0,PQ,640_EI,"POINT(42.08,-97.35)",p40,SPP,SPP,SPP_North,WNC,NE,eastern,USA,northern-plains,NE,640227,348,700026,640227,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,640227
71,10640227,HOSKINS4_640227,42.08,-97.35,p40,230.0,0.0,PQ,640_EI,"POINT(42.08,-97.35)",p40,SPP,SPP,SPP_North,WNC,NE,eastern,USA,northern-plains,NE,640227,349,700026,640227,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,640227
72,10511468,L.E.S.-7_511468,34.6,-98.31,p50,345.0,0.0,PQ,520_EI,"POINT(34.6,-98.31)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,511468,276,700011,511468,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,511468
73,10511468,L.E.S.-7_511468,34.6,-98.31,p50,345.0,0.0,PQ,520_EI,"POINT(34.6,-98.31)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,511468,277,700011,511468,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,511468
74,10300041,7FRANKS_300041,37.95,-92.03,p73,345.0,0.0,PQ,330_EI,"POINT(37.95,-92.03)",p73,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,300041,311,700018,300041,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,300041
75,10300041,7FRANKS_300041,37.95,-92.03,p73,345.0,0.0,PQ,330_EI,"POINT(37.95,-92.03)",p73,MISO,MISO,MISO_Central,WNC,MO,eastern,USA,corn-belt,MO_MISO,300041,312,700018,300041,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,300041
76,10510911,VALIANT7_510911,33.99,-95.05,p50,345.0,0.0,PQ,520_EI,"POINT(33.99,-95.05)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,510911,268,700009,510911,500345,0.0,New 500/345kV 2W Transformer,1.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,510911
77,10510911,VALIANT7_510911,33.99,-95.05,p50,345.0,0.0,PQ,520_EI,"POINT(33.99,-95.05)",p50,SPP,SPP,SPP_South,WSC,OK,eastern,USA,southern-plains,OK,510911,269,700009,510911,500345,0.0,New 500/345kV 2W Transformer,2.0,0.0,0.12,0,2000.0,2000.0,Y,2TF,,,,,,,510911
